,text,label
463,사람는 기침과 코막힘 증상으로 경증 호흡곤란 상태입니다.,3
464,사람는 알레르기 반응으로 인해 급성 말초성 중증 통증(8-10)을 호소합니다.,3
465,사람는 흉통으로 인해 만성 중심성 중증 통증(8-10)을 호소합니다.,3
466,사람는 심계항진으로 급성 발병 및 지속되는 증상을 보입니다.,3
467,"사람는 고혈압으로 열이 동반되며, <3 SIRS 기준을 만족합니다.",3
468,사람는 전신 쇠약으로 인해 경증 탈수를 보입니다.,3
469,사람는 실신으로 인해 전구 증상 후 발병한 상태를 보입니다.,3
470,"사람는 양측성 다리 부종으로 열이 동반되며, <3 SIRS 기준을 만족합니다.",3
471,"사람는 혈뇨로 인해 출혈성 질환(중등도나 경증의 출혈)을 보입니다.""",3
472,사람는 생식기 외상으로 급성 중심성 중등도 통증(4-7)을 호소합니다.,3
473,사람는 요로 감염 증상으로 급성 중심성 중등도 통증(4-7)을 호소합니다.,3
474,"사람는 핍뇨증으로 열이 동반되며, <3 SIRS 기준을 만족합니다.""",3
475,사람는 다뇨증으로 급성 중심성 중등도 통증(4-7)을 호소합니다.,3
476,사람는 생식기의 외상으로 만성 중심성 중증 통증(8-10)을 호소합니다.,3
477,사람는 요통으로 급성 중심성 중등도 통증(4-7)을 호소합니다.,3
478,"사람는 척추 손상으로 열이 동반되며, <3 SIRS 기준을 만족합니다.",3
479,사람는 관절 부종으로 급성 말초성 중증 통증(8-10)을 호소합니다.,3
480,사람는 중증 외상(관통상)으로 출혈성 질환(중등도나 경증의 출혈)을 보입니다.,3
481,사람는 동상으로 급성 말초성 중증 통증(8-10)을 호소합니다.,3
482,사람는 유해물질 흡입으로 경증 호흡곤란 상태입니다.,3
483,사람는 전기 손상으로 급성 말초성 중증 통증(8-10)을 호소합니다.,3
484,사람는 저체온증으로 중심 체온 32-35℃ 상태를 보입니다.,3
485,"사람는 익수로 열이 동반되며, <3 SIRS 기준을 만족합니다.",3
486,사람는 물림으로 급성 말초성 중증 통증(8-10)을 호소합니다.,3
487,사람는 찰과상으로 인해 급성 말초성 중증 통증(8-10)을 호소합니다.,3
488,"사람는 화상으로 열이 동반되며, <3 SIRS 기준을 만족합니다.",3
489,사람는 발진으로 인해 급성 말초성 중증 통증(8-10)을 호소합니다.,3
490,사람는 유방 발적 및 압통으로 급성 말초성 중증 통증(8-10)을 호소합니다.,3
491,사람는 청색증으로 경증 호흡곤란 상태를 보입니다.,3
492,사람는 저절로 멍듦 증상으로 출혈성 질환(중등도나 경증의 출혈)을 보입니다.,3
493,"사람는 고혈당으로 열이 동반되며, <3 SIRS 기준을 만족합니다.",3
494,사람는 저혈당으로 <54mg/dl 무증상을 보입니다.,3
495,사람는 수술 후 합병증으로 급성 중심성 중등도 통증(4-7)을 호소합니다.,3
496,"사람는 드레싱 교체로 열이 동반되며, <3 SIRS 기준을 만족합니다.",3
497,사람는 반지 제거로 급성 말초성 중증 통증(8-10)을 호소합니다.,3
498,사람는 창백함 및 빈혈로 출혈성 질환(중등도나 경증의 출혈)을 보입니다.,3
499,"사람는 전문 진료 의뢰 상태로 급성 중심성 중등도 통증(4-7)을 호소합니다.""",3
500,"사람는 경증 호소로 열이 동반되며, <3 SIRS 기준을 만족합니다.""",3
501,사람는 비정상 검사 수치로 정상 활력 징후를 보입니다.,3
502,사람는 경미한 전신 쇠약으로 경증 호흡곤란 상태입니다.,3
503,사람는 물질오용으로 인해 혼미 상태를 보입니다.,3
504,사람는 과다복용으로 열이 동반된 상태이며 <3 SIRS 기준을 만족합니다.,3
505,사람는 물질금단으로 인해 심한 구토를 동반한 상태입니다.,3
506,사람는 불안 증세와 경미한 떨림을 함께 보입니다.,3
507,사람는 우울증으로 인해 심각한 무기력 상태를 나타냅니다.,3
508,사람는 눈 부상으로 급성 말초성 통증을 호소합니다.,3
509,사람는 코 출혈로 안정된 혈역학적 상태를 보입니다.,3
510,사람는 귀 감염으로 인해 급성 중심성 통증을 호소합니다.,3
511,사람는 고혈압으로 두통을 호소하는 상태입니다.,3
512,사람는 전신성 부종으로 인해 보행이 어려운 상태입니다.,3
513,사람는 과다 호흡 증후군으로 경미한 두통이 동반된 상태입니다.,3
514,사람는 목 부종으로 연하 곤란 증상을 보입니다.,3
515,사람는 알레르기 반응으로 인해 비정상적인 발적을 보입니다.,3
516,사람는 만성 두통으로 인해 집중력이 저하된 상태입니다.,3
517,사람는 열성 질환으로 체온 조절 장애를 보입니다.,3
518,사람는 감각 상실로 인해 신경 이상 반응을 보입니다.,3
519,사람는 척추 외상 후 안정된 상태로 보이지만 통증을 호소합니다.,3
520,사람는 심한 피로로 인해 심박수 이상을 보입니다.,3
521,사람는 손 부상으로 인해 움직임이 제한된 상태입니다.,3
522,"사람는 물질오용으로 인해 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",4
523,사람는 물질오용/중독으로 알려진 저독성 물질에 노출되었습니다.,4
524,"사람는 과다복용으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",4
525,사람는 과다복용 상태로 경증 호흡곤란 증상을 보입니다.,4
526,"사람는 물질금단으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",4
527,사람는 물질금단으로 경증 불안 및 초조 증상을 보입니다.,4
528,사람는 불안/위기상황으로 인해 경증 불안 및 초조 상태입니다.,4
529,"사람는 환각/망상으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",4
530,사람는 환각/망상으로 경증 불안 상태이며 안정적인 상태입니다.,4
531,사람는 급성 불면증을 호소하며 긴장된 상태를 보입니다.,4
532,사람는 우울증 상태이며 자살 생각은 없으나 심리적 지원이 필요합니다.,4
533,사람는 사회문제로 인해 대처가 어려운 상황을 호소하고 있습니다.,4
534,사람는 기괴한 행동을 보이며 해를 끼치지 않는 행동 양상을 보입니다.,4
535,사람는 학대의 병력 및 관련 징후가 관찰됩니다.,4
536,"사람는 착란 상태로 열이 동반되며, 1SIRS 기준을 만족합니다.",4
537,"사람는 두통으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",4
538,사람는 급성 중심성 경증 두통을 호소하고 있습니다.,4
539,사람는 만성 중심성 중등도 두통 증상을 보입니다.,4
540,"사람는 보행장애로 열이 동반되며, 1SIRS 기준을 만족합니다.",4
541,"사람는 두부손상으로 열이 동반되며, 1SIRS 기준을 만족합니다.",4
542,사람는 급성 중심성 경증 두통을 동반한 두부손상을 보입니다.,4
543,사람는 감각상실로 인해 만성 감각소실 증상을 보입니다.,4
544,사람는 이물질로 인해 급성 말초성 중등도 통증을 호소하고 있습니다.,4
545,사람는 만성 시력장애 증상을 보입니다.,4
546,사람는 눈 통증으로 급성 중심성 경증 통증 증상을 보입니다.,4
547,사람는 급성 눈충혈 및 분비물이 동반된 상태입니다.,4
548,사람는 급성 중심성 경증 복시 증상을 보입니다.,4
549,"사람는 경증 코피 증상을 보이며, 특별한 두드러진 출혈은 없습니다.",4
550,사람는 급성 코외상으로 열이 동반된 상태입니다.,4
551,사람는 급성 귀 손상으로 열이 동반된 상태입니다.,4
552,사람는 잇몸 출혈이 있으나 활력징후는 정상입니다.,4
553,"사람는 인후통으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",4
554,사람는 경부 부종과 급성 중심성 경증 통증 증상을 보입니다.,4
555,"사람는 숨참 증상으로 열이 동반되며, 1SIRS 기준을 만족합니다.",4
556,사람는 회복된 과다호흡증후군 상태이며 건강해 보입니다.,4
557,사람는 객혈 증상을 보이며 열이 동반됩니다.,4
558,사람는 알레르기 반응으로 급성 말초성 중등도 통증 증상을 보입니다.,4
559,사람는 흉통(비 심인성)으로 급성 중심성 경증 통증 증상을 보입니다.,4
560,사람는 고혈압으로 혈역학적으로 안정적인 상태를 보입니다.,4
561,사람는 전신 쇠약으로 탈수 가능성이 의심됩니다.,4
562,"사람는 양측성 다리 부종으로 열이 동반되며, 1SIRS 기준을 만족합니다.",4
563,사람는 혈뇨로 급성 중심성 경증 통증 증상을 보입니다.,4
564,사람는 생식기 외상으로 만성 중심성 중등도 통증 증상을 보입니다.,4
565,사람는 요로 감염 증상으로 열이 동반된 상태입니다.,4
566,"사람는 핍뇨증으로 열이 동반되며, 1SIRS 기준을 만족합니다.",4
567,사람는 다뇨증으로 급성 중심성 경증 통증 증상을 보입니다.,4
568,사람는 요통으로 급성 중심성 경증 통증 증상을 보입니다.,4
569,사람는 절단 부위에 급성 말초성 중등도 통증 증상을 보입니다.,4
570,사람는 관절 부종으로 만성 말초성 중증 통증 증상을 보입니다.,4
571,"사람는 중증 외상(둔상)으로 열이 동반되며, 1SIRS 기준을 만족합니다.",4
572,사람는 단독 흉부외상(둔상)으로 급성 중심성 경증 통증 증상을 보입니다.,4
573,사람는 익수 후 회복된 상태이며 정상 활력징후를 보입니다.,4
574,사람는 유해물질 흡입 후 무증상 상태를 보입니다.,4
575,사람는 물림으로 급성 말초성 중등도 통증 증상을 보입니다.,4
576,사람는 찰과상으로 출혈이 동반된 상태입니다.,4
577,"사람는 급성 화상으로 열이 동반되며, 1SIRS 기준을 만족합니다.",4
578,"사람는 발진으로 열이 동반되며, 급성 말초성 중등도 통증 증상을 보입니다.",4
579,사람는 유방 발적 및 압통으로 열이 동반된 상태입니다.,4
580,사람는 국소성 부종 및 발적으로 열이 동반됩니다.,4
581,사람는 급성 말초성 중등도 통증을 동반한 소양증을 호소합니다.,4
582,"사람는 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",4
583,사람는 전문 진료 의뢰 상태로 급성 중심성 경증 통증 증상을 보입니다.,4
584,사람는 드레싱 교체 중 열이 동반된 상태입니다.,4
585,사람는 의료장비 문제가 있으나 증상이나 불편함은 없습니다.,4
586,사람는 반지 제거 중 열이 동반된 상태입니다.,4
587,사람는 창백함 및 빈혈 증상을 보이며 출혈성 질환이 의심됩니다.,4
588,"사람는 수술 후 합병증으로 열이 동반되며, 급성 중심성 경증 통증을 호소합니다.",4
589,사람는 경증 호소로 만성 말초성 중증 통증 증상을 보입니다.,4
590,사람는 물질오용으로 인해 경증 호흡곤란 상태입니다.,4
591,사람는 물질오용으로 비정상 맥박수/맥박압(혈역학적으로 안정) 상태입니다.,4
592,"사람는 물질오용으로 열이 동반되며, <3 SIRS 기준을 만족합니다.",4
593,사람는 물질오용으로 인해 정상적인 활력 징후를 보입니다.,4
594,사람는 물질오용으로 경증의 불안과 초조를 호소합니다.,4
595,사람는 물질금단으로 안정된 상태를 보이며 추가 증상은 없습니다.,4
596,사람는 과다복용 후 회복된 상태를 보이고 있습니다.,4
597,사람는 정신건강 문제로 인해 가벼운 신체 증상을 호소합니다.,4
598,사람는 불면증으로 인해 일시적인 피로를 호소합니다.,4
599,사람는 환각 증상이 사라지고 안정된 상태를 보이고 있습니다.,4
600,사람는 경미한 기괴한 행동을 보이나 해를 끼치지 않습니다.,4
601,사람는 의식 수준 변화 없이 정상이지만 주기적인 관찰이 필요합니다.,4
602,사람는 만성 두통을 겪고 있으며 추가적인 증상은 없습니다.,4
603,사람는 경증의 떨림이 있지만 신경학적 추가 증상은 없습니다.,4
604,사람는 눈의 충혈로 인해 일시적인 불편함을 느낍니다.,4
605,사람는 귀의 이물질로 인해 경미한 통증을 호소합니다.,4
606,사람는 코 외상으로 경미한 부종을 보입니다.,4
607,사람는 상기도 감염 증상으로 가벼운 열을 동반합니다.,4
608,사람는 흉통으로 인해 일시적인 불편함을 느끼고 있습니다.,4
609,사람는 고혈압이 있지만 추가적인 증상은 없습니다.,4
610,사람는 실신 이후 회복된 상태이며 활력 징후는 정상이지만 추가 관찰이 필요합니다.,4
611,사람는 전신성 부종으로 인해 약간의 불편함을 호소합니다.,4
612,사람는 구토 이후 탈수 증상이 경미하게 나타납니다.,4
613,사람는 복부 팽만으로 인해 약간의 불편함을 호소합니다.,4
614,사람는 요로 감염 증상으로 인해 가벼운 배뇨 곤란을 느끼고 있습니다.,4
615,사람는 핍뇨증을 보이며 일시적인 탈수를 의심할 수 있습니다.,4
616,사람는 생식기 외상으로 인해 약간의 불편함을 보입니다.,4
617,사람는 요통으로 인해 약간의 활동 제약을 겪고 있습니다.,4
618,사람는 척추 손상 후 경미한 통증을 호소합니다.,4
619,사람는 상지 손상 후 급성 통증이 경감된 상태입니다.,4
620,사람는 하지 손상 후 만성적인 불편감을 호소합니다.,4
621,사람는 외상 후 정상적인 회복 상태를 보입니다.,4
622,"사람는 물질오용으로 인해 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",5
623,사람는 물질오용/중독으로 알려진 저독성 물질에 노출되었습니다.,5
624,"사람는 과다복용으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",5
625,사람는 과다복용 상태로 경증 호흡곤란 증상을 보입니다.,5
626,"사람는 물질금단으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",5
627,사람는 물질금단으로 경증 불안 및 초조 증상을 보입니다.,5
628,사람는 불안/위기상황으로 인해 경증 불안 및 초조 상태입니다.,5
629,"사람는 환각/망상으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",5
630,사람는 환각/망상으로 경증 불안 상태이며 안정적인 상태입니다.,5
631,사람는 급성 불면증을 호소하며 긴장된 상태를 보입니다.,5
632,사람는 우울증 상태이며 자살 생각은 없으나 심리적 지원이 필요합니다.,5
633,사람는 사회문제로 인해 대처가 어려운 상황을 호소하고 있습니다.,5
634,사람는 기괴한 행동을 보이며 해를 끼치지 않는 행동 양상을 보입니다.,5
635,사람는 학대의 병력 및 관련 징후가 관찰됩니다.,5
636,"사람는 착란 상태로 열이 동반되며, 1SIRS 기준을 만족합니다.",5
637,"사람는 두통으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",5
638,사람는 급성 중심성 경증 두통을 호소하고 있습니다.,5
639,사람는 만성 중심성 중등도 두통 증상을 보입니다.,5
640,"사람는 보행장애로 열이 동반되며, 1SIRS 기준을 만족합니다.",5
641,"사람는 두부손상으로 열이 동반되며, 1SIRS 기준을 만족합니다.",5
642,사람는 급성 중심성 경증 두통을 동반한 두부손상을 보입니다.,5
643,사람는 감각상실로 인해 만성 감각소실 증상을 보입니다.,5
644,사람는 이물질로 인해 급성 말초성 중등도 통증을 호소하고 있습니다.,5
645,사람는 만성 시력장애 증상을 보입니다.,5
646,사람는 눈 통증으로 급성 중심성 경증 통증 증상을 보입니다.,5
647,사람는 급성 눈충혈 및 분비물이 동반된 상태입니다.,5
648,사람는 급성 중심성 경증 복시 증상을 보입니다.,5
649,"사람는 경증 코피 증상을 보이며, 특별한 두드러진 출혈은 없습니다.",5
650,사람는 급성 코외상으로 열이 동반된 상태입니다.,5
651,사람는 급성 귀 손상으로 열이 동반된 상태입니다.,5
652,사람는 잇몸 출혈이 있으나 활력징후는 정상입니다.,5
653,"사람는 인후통으로 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",5
654,사람는 경부 부종과 급성 중심성 경증 통증 증상을 보입니다.,5
655,"사람는 숨참 증상으로 열이 동반되며, 1SIRS 기준을 만족합니다.",5
656,사람는 회복된 과다호흡증후군 상태이며 건강해 보입니다.,5
657,사람는 객혈 증상을 보이며 열이 동반됩니다.,5
658,사람는 알레르기 반응으로 급성 말초성 중등도 통증 증상을 보입니다.,5
659,사람는 흉통(비 심인성)으로 급성 중심성 경증 통증 증상을 보입니다.,5
660,사람는 고혈압으로 혈역학적으로 안정적인 상태를 보입니다.,5
661,사람는 전신 쇠약으로 탈수 가능성이 의심됩니다.,5
662,"사람는 양측성 다리 부종으로 열이 동반되며, 1SIRS 기준을 만족합니다.",5
663,사람는 혈뇨로 급성 중심성 경증 통증 증상을 보입니다.,5
664,사람는 생식기 외상으로 만성 중심성 중등도 통증 증상을 보입니다.,5
665,사람는 요로 감염 증상으로 열이 동반된 상태입니다.,5
666,"사람는 핍뇨증으로 열이 동반되며, 1SIRS 기준을 만족합니다.",5
667,사람는 다뇨증으로 급성 중심성 경증 통증 증상을 보입니다.,5
668,사람는 요통으로 급성 중심성 경증 통증 증상을 보입니다.,5
669,사람는 절단 부위에 급성 말초성 중등도 통증 증상을 보입니다.,5
670,사람는 관절 부종으로 만성 말초성 중증 통증 증상을 보입니다.,5
671,"사람는 중증 외상(둔상)으로 열이 동반되며, 1SIRS 기준을 만족합니다.",5
672,사람는 단독 흉부외상(둔상)으로 급성 중심성 경증 통증 증상을 보입니다.,5
673,사람는 익수 후 회복된 상태이며 정상 활력징후를 보입니다.,5
674,사람는 유해물질 흡입 후 무증상 상태를 보입니다.,5
675,사람는 물림으로 급성 말초성 중등도 통증 증상을 보입니다.,5
676,사람는 찰과상으로 출혈이 동반된 상태입니다.,5
677,"사람는 급성 화상으로 열이 동반되며, 1SIRS 기준을 만족합니다.",5
678,"사람는 발진으로 열이 동반되며, 급성 말초성 중등도 통증 증상을 보입니다.",5
679,사람는 유방 발적 및 압통으로 열이 동반된 상태입니다.,5
680,사람는 국소성 부종 및 발적으로 열이 동반됩니다.,5
681,사람는 급성 말초성 중등도 통증을 동반한 소양증을 호소합니다.,5
682,"사람는 열이 동반되며, 1SIRS 기준을 만족하는 상태입니다.",5
683,사람는 전문 진료 의뢰 상태로 급성 중심성 경증 통증 증상을 보입니다.,5
684,사람는 드레싱 교체 중 열이 동반된 상태입니다.,5
685,사람는 의료장비 문제가 있으나 증상이나 불편함은 없습니다.,5
686,사람는 반지 제거 중 열이 동반된 상태입니다.,5
687,사람는 창백함 및 빈혈 증상을 보이며 출혈성 질환이 의심됩니다.,5
688,"사람는 수술 후 합병증으로 열이 동반되며, 급성 중심성 경증 통증을 호소합니다.",5
689,사람는 경증 호소로 만성 말초성 중증 통증 증상을 보입니다.,5
690,사람는 경증 물림으로 인해 약간의 불편감을 호소합니다.,5
691,사람는 찰과상으로 출혈은 없으나 통증을 느끼고 있습니다.,5
692,사람는 화상으로 경미한 통증을 호소하며 상처는 깨끗합니다.,5
693,사람는 이물질로 인해 피부에 경미한 자극 증상을 보입니다.,5
694,"사람는 상처 확인 목적으로 내원했으며, 추가 처치는 필요하지 않습니다.",5
695,사람는 스테이플 제거 후 경미한 통증을 보고합니다.,5
696,사람는 발진으로 인해 가벼운 가려움을 호소합니다.,5
697,사람는 유방의 발적 및 경미한 압통을 보입니다.,5
698,사람는 국소성 부종 및 발적으로 인해 불편감을 호소합니다.,5
699,사람는 혹 또는 돌기로 인해 피부 상태를 점검받고자 내원했습니다.,5
700,사람는 감염 가능성을 확인하기 위해 병원을 방문하였습니다.,5
701,사람는 소양증으로 인해 피부 가려움을 호소합니다.,5
702,사람는 기타 피부 상태로 인해 내원하였으나 경미한 상태로 보입니다.,5
703,사람는 전염성 질환에 노출되었으나 증상은 없습니다.,5
704,사람는 전문 진료를 위해 의뢰되었으며 경미한 통증을 호소합니다.,5
705,사람는 드레싱 교체 후 약간의 통증을 호소합니다.,5
706,사람는 영상학적 검사를 위해 내원하였으며 증상은 없습니다.,5
707,사람는 처방전 또는 투약 문의를 위해 내원했습니다.,5
708,사람는 반지 제거 후 가벼운 불편감을 느끼고 있습니다.,5
709,사람는 검사 수치가 비정상으로 확인되었으나 활력징후는 정상입니다.,5
710,사람는 경미한 증상을 호소하며 내원하였으나 비특이적입니다.,5
711,사람는 반복적인 두통으로 인해 경미한 불편감을 호소합니다.,5
712,사람는 만성적인 환각으로 인해 가벼운 불안감을 호소합니다.,5
713,사람는 만성 불면증으로 인해 수면 장애를 겪고 있습니다.,5
714,사람는 만성 사회 문제로 인해 심리적 지원이 필요합니다.,5
715,사람는 만성 두통으로 지속적인 불편감을 느끼고 있습니다.,5
716,사람는 경미한 코피를 보고하며 추가 출혈은 없습니다.,5
717,사람는 상기도 감염 증상으로 인해 가벼운 불편감을 느낍니다.,5
718,사람는 이통으로 인해 경미한 통증을 호소하며 청력에는 이상이 없습니다.,5
719,사람는 만성 인후통으로 지속적인 불편감을 느낍니다.,5
720,사람는 알레르기 반응으로 경미한 코 울혈을 겪고 있습니다.,5
721,사람는 경미한 흉통으로 인해 불편감을 보고하였으나 심장 관련 증상은 아닙니다.,5
722, 심각한 호흡곤란으로 숨을 쉬기 어려워하며 피부가 푸르스름하게 변색된 상태,1
723, 얼굴이 창백하고 식은땀을 흘리며 맥박이 거의 잡히지 않는 쇼크 상태,1
724," 바닥에 쓰러져 의식을 잃었고, 주변의 소리에 반응하지 않으며, 몸이 움직이지 않는 상태",1
725, 심한 호흡곤란으로 숨을 쉬지 못해 곤란해하는 상태,1
726, 심각한 쇼크로 인해 혈압이 떨어지고 의식을 잃을 위험에 있는 상태,1
727," 의식을 잃고 반응이 없으며, 몸이 축 늘어져 있는 상태",1
728, 심각한 호흡곤란으로 인해 가슴을 크게 오르내리며 숨을 쉬기 힘든 상태,1
729, 쇼크 상태로 혈압이 급격히 떨어지며 의식을 잃을 위험에 있는 상태,1
730," 의식을 잃고 반응이 없으며, 주변 자극에 전혀 반응하지 않는 상태",1
731, 경련을 일으키며 몸이 떨리고 혼란스러운 상태,1
732, 자신이나 타인에게 해를 끼칠 구체적인 계획이나 충동을 억제하지 못하는 상태,1
733,건강한 상태에서 조절되지 않는 위험한 행동을 보이는 사람,1
734,싸움이나 안전하지 않은 상황에 놓여 있는 사람,1
735,중증 호흡곤란을 겪고 있는 사람,1
736,쇼크 상태에 있는 사람,1
737,무의식 상태(GCS 3-8)에 있는 사람,1
738,"중증 호흡곤란을 겪고 있는 사람이며, 생명이 위급한 상황입니다.",1
739,쇼크 상태로 생명이 위급한 사람입니다.,1
740,"무의식(GCS 3-8) 상태인 사람로, 심각한 의식 저하가 있습니다.",1
741,"중증 호흡곤란을 겪고 있는 사람로, 생명이 위급한 상황입니다.",1
742," 도주할 가능성이 높고, 자신이나 타인의 안전을 위협할 수 있는 위험한 상태",2
743," 패혈증의 증상으로 고열, 빠른 호흡, 혼란을 보이는 상태",2
744,최근 발작을 경험한  발작 후 초조하고 불안해하는 상태,2
745, 도주할 가능성이 높아 자신이나 타인의 안전을 위협하는 상태,2
746, 극심한 불안과 초조함을 느끼며 안절부절 못하는 상태,2
747," 심한 불안과 초조함을 느끼며, 주위를 경계하는 상태",2
748,도주할 가능성이 있는  자신이나 타인의 안전을 위협하는 상황,2
749, 숨을 가쁘게 쉬며 중등도의 호흡곤란을 겪는 상태,2
750, 의식이 흐려지고 주변 상황을 인지하지 못하는 상태,2
751,열이 나고 면역억제로 감염 위험이 높은 상태,2
752,패혈증이 의심되는  고열과 빠른 호흡을 보이는 상태,2
753, 도주할 가능성이 높아 안전이 위협받는 상태,2
754,도주할 가능성이 높아 자신과 타인의 안전이 위협받는 상태,2
755,중등도의 호흡곤란을 호소하는 사람,2
756,혈역학적 장애로 인한 증상을 보이는 사람,2
757,의식이 흐릿해져 주변 상황을 제대로 인지하지 못하는 상태,2
758,열이 나고 면역력이 저하된 상태로 감염 위험이 있는 사람,2
759,"패혈증의 가능성이 있는 상태로, 고열과 혼란이 동반된 사람",2
760,도주할 가능성이 높고 안전이 위협받는 사람,2
761,도주할 가능성이 있으며 반복적인 학대 위험이 있는 상태,2
762,열이 나고 아파 보이는 사람는 3 SIRS 기준에 미치지 않는 경미한 증상을 보이고 있습니다.,3
763,급성 중심성 중등도 통증(4-7)을 느끼는 사람는 통증으로 인해 불편함을 호소하고 있습니다.,3
764,"경증 호흡곤란을 겪고 있는 사람는 숨이 약간 가쁘고, 불안해 보입니다.",3
765,급성 중심성 중등도 통증(4-7)을 느끼는 사람는 통증으로 인해 약간의 불편함을 호소하고 있습니다.,3
766,출혈성 질환으로 중등도나 경증의 출혈을 겪고 있는 사람는 증상이 경미하지만 관찰이 필요합니다.,3
767,이물질이 있는 가능성이 있는 사람는 기도에 장애가 생길 수 있는 상황입니다.,3
768,경증 호흡곤란을 겪고 있는 사람는 숨이 약간 가쁘고 불안해 보입니다.,3
769,급성 말초성 중증 통증(8-10)을 겪는 사람는 극심한 통증으로 인해 괴로워하고 있습니다.,3
770,예측 FEV1 혹은 PEER이 40-60%인 알지 못하는 중등도 천식 사람는 숨쉬기가 어려운 상황입니다.,3
771,비정상 맥박수와 맥박압을 보이지만 혈역학적으로 안정된 사람는 현재 상태를 유지하고 있습니다.,3
772,호흡곤란이 없는 연하장애 사람는 음식을 삼키는 데 어려움을 겪고 있지만 호흡은 안정적입니다.,3
773,급성 말초성 중증 통증(8-10)을 겪고 있는 사람는 극심한 통증으로 힘들어하고 있습니다.,3
774,만성 중심성 중증 통증(8-10)을 겪는 사람는 지속적인 고통으로 힘들어하고 있습니다.,3
775,급성발병으로 지속되는 증상을 보이는 사람는 추가적인 검사가 필요합니다.,3
776,고혈압(수축기혈압≥220 혹은 이완기혈압≥130) 동반된 다른 증상이 없는 사람는 안정적인 상태로 보입니다.,3
777,고혈압(수축기혈압 200-220 및 이완기혈압 110-130) 고혈압 증상이 동반된 사람는 지속적인 모니터링이 필요합니다.,3
778,갑자기 보행이 어려워진 사람는 균형을 잃고 불안정하게 움직이고 있습니다.,3
779,경증 탈수를 겪고 있는 사람는 약간의 갈증을 느끼며 수분 섭취가 필요할 수 있습니다.,3
780,경증 호흡곤란을 겪고 있는 사람는 숨이 약간 가쁘고 불안한 모습입니다.,3
781,열이 나고 아파 보이는 사람는 SIRS 기준에 미치지 않는 경미한 증상을 보이고 있습니다.,3
782,경미한 불안이나 초조함을 느끼지만 비교적 안정되어 있는 상태,4
783,열이 나지만 건강해 보이며 감염의 가벼운 징후만 있는 상태,4
784,경증의 불안과 초조함을 느끼지만 비교적 안정된 상태,4
785,갑작스러운 불면증으로 인해 잠을 이루지 못하는 상태,4
786,"열이 나지만 건강해 보이며, 경미한 감염 증상이 있는 상태",4
787,경미한 불안과 초조함을 느끼지만 비교적 안정된 상태,4
788,경미한 불안이나 초조함을 느끼지만 안정된 상태,4
789,건강해 보이지만 열이 나고 가벼운 감염의 징후가 있는 상태,4
790,경미한 불안과 초조함을 느끼지만 안정된 상태,4
791, 우울한 상태이지만 자살 생각은 없는 안정된 상태,4
792,대처하기 어려운 상황에 놓여 있는 사람,4
793,해를 끼치지 않는 행동을 보이는 안정된 상태의 사람,4
794,학대의 병력이나 징후를 보이는 사람,4
795,"열(건강해보임) 상태로, 1 SIRS 기준을 만족하는 사람입니다.",4
796,"만성적인 상태로, 평상시와 변화가 없는 사람입니다.",4
797,"급성 중심성 경증 통증(<4)을 경험하는 사람이며, 통증이 경미합니다.",4
798,"만성 중심성 중등도 통증(4-7)을 겪고 있는 사람로, 지속적인 불편함이 있습니다.",4
799,"급성 중심성 경증 통증(<4)을 겪고 있는 사람로, 통증이 경미합니다.",4
800,"의식소실의 병력이 없는 사람로, 상태가 비교적 안정적입니다.",4
801,"열이 나고 건강해 보이는 상태로, 1 SIRS 기준을 만족하는 사람입니다.",4
802,경미한 말초성 통증(<4)을 느끼는 사람,5
803,만성 말초성 통증(<8)을 호소하는 사람,5
804,상지의 만성 경미한 통증을 호소하는 사람,5
805,급성 말초성 경증 통증(<4)을 느끼는 사람,5
806,하지의 만성 경미한 통증을 호소하는 사람,5
807,상지의 외상으로 만성 경증 통증을 호소하는 사람,5
808,하지의 외상으로 만성 경증 통증을 호소하는 사람,5
809,급성 말초성 경증 통증이 있어  약간의 불편함을 느끼는 상태,5
810,만성 말초성 통증이 있지만 심각하지 않으며  이를 견디고 있는 상태,5
811,동상이나 냉손상으로 인해 피부가 손상된 사람,5
812,경미한 물림으로 인해 불편함을 겪고 있는 사람,5
813,쏘임으로 인해 불편함을 겪고 있는 사람,5
814,경미한 찰과상으로 인해  약간의 불편함을 겪고 있는 상태,5
815,봉합이 필요 없는 상태로  경미한 상처를 가진 경우,5
816,화상이 있으며 경미한 통증을 느끼는 사람,5
817,급성 말초성 경증 통증(<4)로 인해  약간의 불편함을 느끼는 상태,5
